1157,Symphonie pastorale,9/26/46,110,0,0
1158,Here Comes Cookie ,9/10/35,65,0,0
1159,Love in Bloom ,4/20/35,75,0,0
1160,Six of a Kind ,2/9/34,62,0,0
1161,Tin Drum,5/2/79,142,0,0
1162,Ruling Class,9/13/72,154,0,0
1163,Mina Tannenbaum ,3/2/94,0,0,0
1164,Two or Three Things I Know About Her ,3/17/67,100,0,0
1165,Bloody Child,10/26/96,85,0,0
1166,Farmer & Chase ,10/10/90,0,0,0
1167,Dear God ,11/1/96,112,0,0
1168,Bad Moon ,11/1/96,80,7000000,1100000
1169,American Dream ,9/28/90,98,0,269823
1170,Best of the Best 3: No Turning Back ,5/17/95,90,0,0
1171,Bob Roberts ,9/4/92,102,0,0
1172,Cinema Paradiso ,11/17/88,124,0,11990401
1173,Cook the Thief His Wife & Her Lover,9/10/89,125,0,0
1174,Grosse Fatigue ,5/18/94,0,0,0
1175,Delicatessen ,4/17/91,99,4000000,13760640
1176,Double Life of Veronique,5/15/91,97,0,1999955
1177,Enchanted April ,11/6/91,89,0,13200170
1178,Paths of Glory ,9/18/57,88,935000,0
1179,Grifters,9/14/90,110,0,13446769
1180,Hear My Song ,12/27/91,113,0,0
1181,Shooter,10/23/97,91,0,0
1183,English Patient,11/14/96,162,27000000,231976425
1184,Mediterraneo ,1/31/91,96,0,4532791
1185,My Left Foot ,7/21/89,103,645180,14743391
1186,Sex,8/18/89,100,1200000,0
1187,Passion Fish ,12/11/92,135,0,0
1188,Strictly Ballroom ,8/20/92,94,3000000,33946224
1189,Thin Blue Line,8/28/88,103,0,0
1190,Tie Me Up! Tie Me Down! ,12/12/89,111,0,0
1191,Madonna: Truth or Dare ,5/10/91,114,0,29
1192,Paris Is Burning ,3/13/90,71,500000,3779620
1193,One Flew Over the Cuckoo's Nest ,11/18/75,133,3000000,108981275
1194,Up in Smoke ,1/1/78,86,0,41590893
1196,Star Wars: Episode V - The Empire Strikes Back ,1/1/80,124,18000000,538400000
1197,Princess Bride,9/18/87,98,16000000,30857814
1198,Raiders of the Lost Ark ,6/12/81,115,18000000,389925971
1199,Brazil ,2/20/85,132,15000000,0
1200,Aliens ,7/18/86,137,18500000,131060248
1201,Good,12/23/66,161,1200000,6000000
1202,Withnail and I ,1/1/87,107,0,0
1203,12 Angry Men ,3/25/57,96,340000,1000000
1204,Lawrence of Arabia ,12/10/62,216,15000000,70000000
1205,Transformers: The Movie,10/10/90,0,0,0
1206,Clockwork Orange,12/18/71,136,2200000,26589000
1207,To Kill a Mockingbird ,12/25/62,129,2000000,13129846
1208,Apocalypse Now ,8/15/79,194,31500000,83471511
1209,Once Upon a Time in the West ,12/21/68,175,5000000,5321508
1210,Star Wars: Episode VI - Return of the Jedi ,5/23/83,135,32350000,572700000
1211,Wings of Desire ,1/1/87,128,2500000,0
1212,Third Man,8/31/49,104,0,596349
1213,GoodFellas ,9/12/90,146,25000000,46836394
1214,Alien ,5/25/79,117,11000000,104931801
1215,Army of Darkness ,10/9/92,81,11000000,0
1216,Big Blue,5/11/88,168,0,0
1217,Ran ,6/1/85,162,11500000,4069653
1218,Killer,7/6/89,111,0,0
1219,Psycho ,8/14/60,109,806948,32000000
1220,Blues Brothers,6/17/80,133,27000000,115229890
1221,Godfather: Part II,12/20/74,200,13000000,47542841
1222,Full Metal Jacket ,6/26/87,116,17000000,46357676
1223,Grand Day Out,5/18/90,23,0,0
1224,Henry V ,10/5/89,137,9000000,0
1225,Amadeus ,10/26/84,160,18000000,51973029
1226,Quiet Man,7/21/52,129,0,0
1227,Once Upon a Time in America ,2/17/84,229,30000000,0
1228,Raging Bull ,11/14/80,129,18000000,23000000
1230,Annie Hall ,4/19/77,93,4000000,38251425
1231,Right Stuff,10/21/83,193,27000000,21500000
1232,Stalker ,4/16/79,163,100000,0
1233,Boat,9/16/81,149,14000000,85000000
1234,Sting,12/25/73,129,5500000,159616327
1235,Harold and Maude ,12/20/71,91,1200000,0
1236,Trust ,9/9/90,107,700000,0
1237,Seventh Seal,2/16/57,97,0,0
1238,Local Hero ,2/17/83,111,0,0
1240,Terminator,10/26/84,108,6400000,78371200
1241,Braindead ,8/13/92,104,3000000,242623
1242,Glory ,12/15/89,122,18000000,26828365
1243,Rosencrantz and Guildenstern Are Dead ,9/12/90,117,0,0
1244,Manhattan ,4/25/79,96,0,39946780
1245,Miller's Crossing ,9/21/90,115,14000000,5080409
1246,Dead Poets Society ,6/2/89,129,16400000,235860116
1247,Graduate,12/21/67,106,3000000,104397102
1248,Touch of Evil ,4/23/58,95,829000,2247465
1249,Nikita ,2/21/90,115,0,5000000
1250,Bridge on the River Kwai,10/2/57,161,3000000,33300000
1251,8 1/2,2/14/63,138,0,0
1252,Chinatown ,6/20/74,130,6000000,30000000
1253,Day the Earth Stood Still,9/17/51,92,1200000,0
1254,Treasure of the Sierra Madre,1/24/48,126,3800000,4307000
1255,Bad Taste ,12/1/87,91,25710,0
1256,Duck Soup ,11/17/33,68,0,0
1257,Better Off Dead... ,10/11/85,97,0,10297601
1258,Shining,5/22/80,144,19000000,44017374
1259,Stand by Me ,8/7/86,89,8000000,52287000
1260,M ,5/11/31,117,0,0
1261,Evil Dead II ,3/13/87,84,3600000,5923044
1262,Great Escape,6/20/63,172,4000000,5000000
1263,Deer Hunter,12/8/78,183,15000000,50000000
1264,Diva ,3/11/81,117,0,0
1265,Groundhog Day ,2/11/93,101,14600000,70906973
1266,Unforgiven ,8/7/92,131,14000000,159157447
1267,Manchurian Candidate,10/24/62,126,80000000,96105910
1268,Pump Up the Volume ,8/22/90,105,0,11541758
1269,Arsenic and Old Lace ,1/1/44,118,1120175,0
1270,Back to the Future ,7/3/85,116,19000000,381109762
1271,Fried Green Tomatoes ,12/27/91,130,11000000,119418501
1272,Patton ,1/25/70,172,12000000,89800000
1273,Down by Law ,5/1/86,107,0,0
1274,Akira ,7/16/88,124,10000000,553171
1275,Highlander ,3/7/86,116,16000000,5900000
1276,Cool Hand Luke ,6/22/67,126,3000000,16217773
1277,Cyrano de Bergerac ,3/28/90,137,0,0
1278,Young Frankenstein ,12/15/74,106,2800000,86273333
1279,Night on Earth ,10/3/91,129,0,2015810
1280,Raise the Red Lantern ,12/20/91,125,0,0
1281,Great Dictator,10/15/40,125,2000000,11000000
1282,Fantasia ,11/13/40,124,2280000,76000000
1283,High Noon ,3/27/52,85,750000,8000000
1284,Big Sleep,8/23/46,116,0,0
1285,Heathers ,10/1/88,102,0,1108462
1286,Somewhere in Time ,10/2/80,103,5100000,0
1287,Ben-Hur ,12/26/59,212,15000000,90000000
1288,This Is Spinal Tap ,5/4/84,82,0,4736202
1289,Koyaanisqatsi ,6/6/82,87,0,1723872
1290,Some Kind of Wonderful ,2/27/87,95,0,18553948
1291,Indiana Jones and the Last Crusade ,5/24/89,127,48000000,474171806
1292,Being There ,12/19/79,130,0,30177511
1293,Gandhi ,11/30/82,191,22000000,77737889
1294,M*A*S*H ,10/10/90,0,0,0
1295,Unbearable Lightness of Being,2/5/88,171,0,0
1296,Room with a View,3/7/86,117,3000000,20966644
1297,Real Genius ,8/7/85,106,0,13000000
1298,Pink Floyd - The Wall ,7/14/82,95,0,0
1299,Killing Fields,11/2/84,141,14400000,34700291
1300,My Life as a Dog ,12/12/85,101,0,0
1301,Forbidden Planet ,3/15/56,98,1900000,3250000
1302,Field of Dreams ,4/21/89,107,0,84431625
1303,Man Who Would Be King,12/3/75,129,0,0
1304,Butch Cassidy and the Sundance Kid ,9/23/69,110,6000000,102308889
1305,Paris,5/19/84,147,1746964,2181987
1306,Until the End of the World ,9/12/91,287,23000000,0
1307,When Harry Met Sally... ,7/12/89,96,16000000,92823546
1308,I Shot a Man in Vegas ,10/18/96,86,0,0
1309,Parallel Sons ,1/1/95,93,0,0
1310,Hype! ,11/8/96,84,0,0
1311,Santa with Muscles ,11/8/96,97,0,0
1312,Female Perversions ,1/22/96,119,0,0
1313,Mad Dog Time ,11/8/96,93,0,0
1314,Breathing Room ,11/8/96,90,0,0
1315,Paris Was a Woman ,2/19/96,75,0,0
1316,Anna ,10/10/90,0,0,0
1317,I'm Not Rappaport ,12/24/96,135,0,0
1318,Blue Juice ,9/15/95,90,0,0
1319,Kids of Survival ,9/5/96,0,0,0
1320,Alien_ ,5/22/92,114,50000000,159773545
1321,American Werewolf in London,8/21/81,97,10000000,31973249
1322,Amityville 1992: It's About Time ,7/16/92,91,0,0
1323,Amityville 3-D ,11/18/83,105,0,6333135
1324,Amityville: Dollhouse ,10/2/96,93,0,0
1325,Amityville: A New Generation ,9/29/93,90,1500000,0
1326,Amityville II: The Possession ,9/24/82,104,0,12534817
1327,Amityville Horror,7/27/79,117,0,86432000
1328,Amityville Curse,12/1/89,91,0,0
1329,Blood For Dracula ,8/13/74,103,0,0
1330,April Fool's Day ,3/28/86,89,5000000,0
1331,Audrey Rose ,4/6/77,113,0,0
1332,Believers,6/9/87,114,0,18753438
1333,Birds,3/28/63,119,2500000,11403529
1334,Blob,9/12/58,86,240000,0
1335,Blood Beach ,9/1/80,92,0,0
1336,Body Parts ,8/2/91,88,0,0
1337,Body Snatcher,5/25/45,77,0,0
1339,Bram Stoker's Dracula ,11/13/92,128,40000000,215862692
1340,Bride of Frankenstein ,4/21/35,75,393750,0
1341,Burnt Offerings ,10/18/76,116,0,0
1342,Candyman ,10/16/92,99,6000000,25792310
1343,Cape Fear ,11/15/91,128,35000000,182300000
1344,Cape Fear ,4/12/62,105,0,0
1345,Carrie ,11/3/76,98,1800000,33800000
1346,Cat People ,4/2/82,118,0,0
1347,Nightmare on Elm Street,11/15/84,91,1800000,25504513
1348,Nosferatu ,3/6/22,94,0,0
1349,Nosferatu a Venezia ,9/15/88,97,0,0
1350,Omen,6/6/76,111,2800000,60922980
1351,Blood & Wine ,9/28/96,101,26000000,0
1352,Albino Alligator ,9/9/96,97,6000000,0
1353,Mirror Has Two Faces,11/15/96,126,42000000,0
1354,Breaking the Waves ,1/1/96,159,0,3803298
1355,Nightwatch ,1/31/97,102,0,1179002
1356,Star Trek: First Contact ,11/21/96,111,46000000,150000000
1357,Shine ,1/21/96,105,0,0
1358,Sling Blade ,8/30/96,135,1000000,24475416
1359,Jingle All the Way ,11/15/96,89,60000000,129832389
1360,Identification of a Woman ,5/23/82,128,0,0
1361,Paradise Lost: The Child Murders at Robin Hood Hills ,12/3/96,150,0,0
1362,Garden of Finzi-Contini,10/10/90,0,0,0
1363,Preacher's Wife,12/13/96,124,40000000,48093211
1364,Zero Kelvin ,9/29/95,118,2535000,0
1365,Ridicule ,5/9/96,102,3000000,2503829
1366,Crucible,11/27/96,124,25000000,0
1367,101 Dalmatians ,11/17/96,103,54000000,320689294
1368,Forbidden Christ,6/8/51,0,0,0
1369,I Can't Sleep ,5/18/94,112,0,0
1370,Die Hard 2 ,7/2/90,124,70000000,240031094
1371,Star Trek: The Motion Picture ,12/6/79,132,35000000,139000000
1372,Star Trek VI: The Undiscovered Country ,12/5/91,113,27000000,96900000
1373,Star Trek V: The Final Frontier ,6/9/89,107,30000000,70200000
1374,Star Trek: The Wrath of Khan ,6/3/82,113,12000000,96800000
1375,Star Trek III: The Search for Spock ,5/31/84,105,18000000,87000000
1376,Star Trek IV: The Voyage Home ,11/25/86,119,24000000,133000000
1377,Batman Returns ,6/19/92,126,80000000,280000000
1378,Young Guns ,8/12/88,107,13000000,44726644
1379,Young Guns II ,7/30/90,132,0,0
1380,Grease ,7/7/78,110,6000000,181813770
1381,Grease 2 ,6/11/82,115,13200000,15171476
1382,Marked for Death ,10/5/90,94,12000000,46044400
1383,Adrenalin: Fear the Rush ,11/29/96,77,0,0
1384,Substance of Fire,3/14/97,97,0,0
1385,Under Siege ,10/9/92,103,35000000,156563139
1386,Terror in a Texas Town ,9/1/58,80,0,0
1387,Jaws ,6/18/75,124,7000000,470654000
1388,Jaws 2 ,6/16/78,116,20000000,187884007
1389,Jaws 3-D ,3/16/83,99,20500000,87987055
1390,My Fellow Americans ,12/20/96,101,0,0
1391,Mars Attacks! ,12/12/96,106,70000000,101371017
1392,Citizen Ruth ,12/13/96,104,3000000,153155
1393,Jerry Maguire ,12/6/96,139,50000000,273552592
1394,Raising Arizona ,3/1/87,94,6000000,29180280
1395,Tin Men ,3/6/87,112,0,0
1396,Sneakers ,9/9/92,126,0,105232691
1397,Bastard Out of Carolina ,12/15/96,97,0,0
1398,In Love and War ,12/18/96,113,0,0
1399,Marvin's Room ,12/18/96,98,0,0
1400,Somebody is Waiting ,12/19/96,96,0,0
1401,Ghosts of Mississippi ,12/20/96,130,0,0
1404,Night Falls on Manhattan ,10/22/96,113,0,0
1405,Beavis and Butt-head Do America ,12/15/96,81,12000000,0
1406,C_r_monie,8/30/95,111,0,0
1407,Scream ,12/19/96,111,14000000,173046663
1408,Last of the Mohicans,9/25/92,112,40000000,75505856
1409,Michael ,12/25/96,105,0,119718203
1410,Evening Star,12/25/96,129,0,0
1411,Hamlet ,12/25/96,242,0,0
1412,Some Mother's Son ,12/25/96,112,0,0
1413,Whole Wide World,12/20/96,106,1300000,0
1414,Mother ,12/25/96,104,0,0
1415,Thieves ,8/21/96,117,0,0
1416,Evita ,12/14/96,134,55000000,141047179
1417,Portrait of a Lady,10/18/96,144,0,3692836
1419,Walkabout ,7/1/71,100,0,0
1420,Message to Love: The Isle of Wight Festival ,2/21/97,127,0,0
1421,Grateful Dead ,10/10/90,0,0,0
1422,Murder at 1600 ,4/18/97,107,0,25804707
1423,Hearts and Minds ,8/29/95,113,500000,0
1424,Inside ,8/25/96,94,0,0
1425,Fierce Creatures ,1/24/97,93,0,9381260
1426,Zeus and Roxanne ,1/24/97,98,0,0
1427,Turbulence ,1/9/97,100,55000000,11466088
1428,Angel Baby ,9/9/95,105,0,0
1429,Jackie Chan's First Strike ,1/10/97,107,0,21890845
1430,Underworld ,6/1/96,95,0,0
1431,Beverly Hills Ninja ,1/17/97,88,0,0
1432,Metro ,1/16/97,117,55000000,31987563
1433,Machine,5/28/94,0,0,0
1434,Stranger,10/10/90,0,0,0
1436,Falling in Love Again ,11/21/80,103,0,0
1437,Cement Garden,2/5/93,105,0,322975
1438,Dante's Peak ,2/7/97,108,116000000,178127760
1439,Meet Wally Sparks ,1/1/97,105,0,0
1440,Amos & Andrew ,3/5/93,96,0,0
1441,Benny & Joon ,4/16/93,98,0,23202734
1442,Prefontaine ,1/24/97,106,8000000,589304
1443,Tickle in the Heart,11/21/96,90,0,0
1444,Guantanamera ,1/1/95,105,0,0
1445,McHale's Navy ,4/18/97,108,0,4529843
1446,Kolya ,5/5/96,105,0,5770254
1447,Gridlock'd ,1/29/97,91,0,0
1448,Fire on the Mountain ,11/29/96,72,0,0
1449,Waiting for Guffman ,1/31/96,84,0,0
1450,Prisoner of the Mountains ,3/15/96,99,0,0
1453,Beautician and the Beast,2/7/97,105,16000000,0
1454,SubUrbia ,2/7/96,121,0,0
1455,Hotel de Love ,12/19/96,95,0,0
1456,Pest,2/7/97,82,17000000,0
1457,Fools Rush In ,2/14/97,109,0,29481428
1458,Touch ,2/14/97,96,0,0
1459,Absolute Power ,2/14/97,121,50000000,50068310
1460,That Darn Cat! ,2/14/97,89,0,0
1461,Vegas Vacation ,2/13/97,93,25000000,36400360
1462,Unforgotten: Twenty-Five Years After Willowbrook ,2/14/97,0,0,0
1463,That Old Feeling ,4/4/97,105,0,0
1464,Lost Highway ,1/15/97,134,15000000,3675201
1465,Rosewood ,2/21/97,140,30000000,13130349
1466,Donnie Brasco ,2/27/97,127,35000000,41954997
1467,Salut cousin! ,11/20/96,0,0,0
1468,Booty Call ,2/26/97,79,0,20060051
1470,Rhyme & Reason ,3/4/97,0,0,0
1471,Boys Life 2 ,3/7/97,74,0,532654
1472,City of Industry ,3/14/97,97,8000000,0
1473,Best Men ,1/1/97,90,1000000,0
1474,Jungle2Jungle ,3/7/97,97,0,0
1475,Kama Sutra: A Tale of Love ,9/11/96,117,3000000,4109095
1476,Private Parts ,3/7/97,109,28000000,41230799
1477,Love Jones ,3/14/97,104,10000000,0
1479,Saint,4/3/97,116,68000000,118063304
1480,Smilla's Sense of Snow ,2/13/97,121,35000000,0
1482,Van,5/11/96,100,0,0
1483,Crash ,7/17/96,100,10000000,0
1484,Daytrippers,1/1/96,87,0,0
1485,Liar Liar ,3/21/97,86,45000000,181000000
1486,Quiet Room,3/21/96,93,0,0
1487,Selena ,3/21/97,127,20000000,60000000
1488,Devil's Own,3/12/97,107,90000000,140807547
1489,Cats Don't Dance ,3/26/97,75,32000000,3566637
1490,B*A*P*S ,3/28/97,90,0,7240837
1493,Love and Other Catastrophes ,8/1/96,78,0,0
1494,Sixth Man,10/10/90,0,0,0
1495,Turbo: A Power Rangers Movie ,3/27/97,99,10000000,17979739
1496,Anna Karenina ,4/4/97,108,35000000,791830
1497,Double Team ,4/4/97,97,30000000,0
1498,Inventing the Abbotts ,4/4/97,110,0,5926128
1499,Anaconda ,4/11/97,89,45000000,136885767
1500,Grosse Pointe Blank ,4/11/97,107,0,28084357
1501,Keys to Tulsa ,4/11/97,113,0,57252
1502,Kissed ,9/7/96,78,0,0
1503,8 Heads in a Duffel Bag ,4/18/97,95,0,0
1504,Hollow Reed ,6/24/96,102,0,0
1507,Paradise Road ,4/11/97,122,16000000,0
1508,Traveller ,4/18/97,101,0,0
1509,All Over Me ,2/15/97,93,0,0
1510,Brother's Kiss,4/25/97,92,0,0
1511,A Chef in Love ,6/6/96,100,0,0
1513,Romy and Michele's High School Reunion ,4/25/97,92,0,29235353
1514,Temptress Moon ,5/9/96,130,0,0
1515,Volcano ,4/25/97,104,90000000,0
1516,Children of the Revolution ,6/14/96,101,0,0
1517,Austin Powers: International Man of Mystery ,5/2/97,94,16500000,67683989
1518,Breakdown ,5/2/97,95,36000000,50159144
1519,Broken English ,9/9/96,92,0,0
1520,Commandments ,5/2/97,88,0,0
1522,Ripe ,9/10/96,92,0,0
1523,Truth or Consequences,1/1/97,106,0,0
1524,Turning,1/1/92,87,0,0
1525,Warriors of Virtue ,5/2/97,103,0,0
1526,Fathers' Day ,5/9/97,89,85000000,0
1527,Fifth Element,5/7/97,126,90000000,263920180
1528,Intimate Relations ,1/1/96,105,0,0
1529,Nowhere ,5/9/97,82,0,27354
1531,Losing Chase ,8/18/96,98,0,0
1532,Sprung ,5/14/97,105,0,7553105
1533,Promise,2/16/95,115,0,0
1534,Bonheur,2/10/65,79,0,0
1535,Love! Valour! Compassion! ,5/16/97,108,2000000,2900000
1537,Shall We Dance? ,1/27/96,136,0,0
1538,Second Jungle Book: Mowgli & Baloo,5/16/97,88,0,479099
1539,Twin Town ,4/11/97,99,0,0
1541,Addicted to Love ,5/23/97,100,0,34673095
1542,Brassed Off ,11/1/96,107,0,0
1543,Designated Mourner,5/23/97,94,0,0
1544,Lost World: Jurassic Park,5/23/97,129,73000000,229074524
1545,Ponette ,9/10/96,97,0,0
1546,Schizopolis ,9/13/96,96,0,0
1547,Shiloh ,11/30/96,93,0,0
1548,War at Home,11/20/96,119,0,0
1549,Rough Magic ,9/7/95,100,0,0
1550,Trial and Error ,5/30/97,98,0,0
1551,Buddy ,6/6/97,84,0,0
1552,Con Air ,6/1/97,115,75000000,224012234
1553,Late Bloomers ,1/1/96,107,0,0
1554,Pillow Book,5/12/96,126,0,0
1555,To Have,12/27/95,89,0,0
1556,Speed 2: Cruise Control ,6/12/97,121,160000000,164508066
1557,Squeeze ,6/6/97,95,500000,10300
1558,Sudden Manhattan ,10/11/96,80,0,0
1559,Next Step,6/13/97,0,0,0
1561,Wedding Bell Blues ,10/18/96,102,0,44000
1562,Batman & Robin ,6/20/97,125,125000000,238207122
1563,Dream With the Fishes ,1/1/97,97,0,0
1564,Roseanna's Grave ,3/6/97,98,0,0
1565,Head Above Water ,11/7/96,92,0,0
1566,Hercules ,6/26/97,93,85000000,252712101
1567,Last Time I Committed Suicide,6/20/97,92,0,0
1568,MURDER and murder ,9/10/96,113,0,0
1569,My Best Friend's Wedding ,6/19/97,105,38000000,299288605
1570,Tetsuo II: Body Hammer ,1/1/92,83,0,0
1571,When the Cats Away ,4/3/96,91,0,0
1572,Contempt ,10/29/63,103,900000,528428
1573,Face/Off ,6/27/97,138,80000000,245676146
1574,Fall ,6/20/97,93,0,0
1575,Gabbeh ,1/1/96,75,0,0
1577,Mondo ,6/1/95,80,0,0
1578,Innocent Sleep,1/25/96,110,0,0
1579,For Ever Mozart ,11/27/96,84,0,0
1580,Men in Black ,7/1/97,98,90000000,589390539
1581,Out to Sea ,7/2/97,106,0,0
1582,Wild America ,7/2/97,106,0,0
1583,Simple Wish,7/11/97,86,0,0
1584,Contact ,7/11/97,150,90000000,171120329
1585,Love Serenade ,10/10/96,101,0,0
1586,G.I. Jane ,8/22/97,125,50000000,48169156
1587,Conan the Barbarian ,4/2/82,129,20000000,68851475
1588,George of the Jungle ,7/15/97,92,55000000,0
1589,Cop Land ,8/15/97,104,15000000,44862187
1590,Event Horizon ,8/15/97,96,60000000,26673242
1591,Spawn ,7/31/97,96,40000000,87840042
1592,Air Bud ,8/1/97,98,3000000,23144499
1593,Picture Perfect ,8/1/97,105,19000000,44332015
1594,In the Company of Men ,1/19/97,97,0,0
1595,Free Willy 3: The Rescue ,8/8/97,86,0,0
1596,Career Girls ,6/1/97,83,0,0
1597,Conspiracy Theory ,8/7/97,135,75000000,136982834
1598,Desperate Measures ,1/30/98,100,50000000,0
1599,Steel ,8/15/97,97,16000000,1686429
1600,She's So Lovely ,8/29/97,100,18000000,0
1601,Hoodlum ,8/27/97,130,30000000,0
1602,Leave It to Beaver ,8/22/97,84,0,0
1603,Mimic ,8/22/97,105,30000000,25480490
1604,Money Talks ,8/22/97,97,0,0
1605,Excess Baggage ,8/29/97,101,0,0
1606,Kull the Conqueror ,8/29/97,95,0,0
1608,Air Force One ,7/23/97,124,85000000,315156409
1609,187,7/29/97,119,20000000,5716080
1610,Hunt for Red October,3/2/90,134,30000000,200512643
1611,My Own Private Idaho ,10/18/91,104,2500000,0
1612,Kiss Me,7/18/97,86,0,0
1613,Star Maps ,7/23/97,0,0,0
1614,In & Out ,9/10/97,90,35000000,0
1615,Edge,9/6/97,117,0,43312294
1616,Peacemaker,9/26/97,124,50000000,0
1617,L.A. Confidential ,9/19/97,138,35000000,126216940
1619,Seven Years in Tibet ,9/12/97,136,70000000,131457682
1620,Kiss the Girls ,10/3/97,115,27000000,60527873
1621,Soul Food ,9/26/97,114,0,0
1622,Kicked in the Head ,9/26/97,87,0,0
1623,Wishmaster ,9/19/97,90,5000000,15738769
1624,Thousand Acres,9/17/97,105,0,0
1625,Game,9/12/97,129,50000000,109423648
1626,Fire Down Below ,9/5/97,105,60000000,16000000
1627,U Turn ,10/3/97,125,19000000,6682098
1628,Locusts,10/3/97,124,0,10082
1629,MatchMaker,10/3/97,97,0,0
1630,Lay of the Land,10/10/90,0,0,0
1631,Assignment,9/28/97,119,0,0
1632,Smile Like Yours,8/27/97,98,0,0
1633,Ulee's Gold ,6/13/97,112,0,0
1635,Ice Storm,9/27/97,112,18000000,8038061
1636,Stag ,4/1/97,91,0,0
1639,Chasing Amy ,4/4/97,113,250000,12021272
1640,How to Be a Player ,8/6/97,93,0,13960203
1641,Full Monty,8/13/97,91,3500000,257850122
1642,Indian Summer ,7/25/97,98,0,0
1643,Mrs. Brown ,7/18/97,105,0,0
1644,I Know What You Did Last Summer ,10/17/97,100,17000000,125586134
1645,Devil's Advocate,10/17/97,144,57000000,152944660
1646,Rocket Man ,10/10/97,95,16000000,0
1647,Playing God ,10/17/97,94,12000000,4000000
1648,House of Yes,10/10/97,85,1500000,626057
1649,Fast,10/3/97,83,0,832735
1650,Washington Square ,10/10/97,115,0,1
1651,Telling Lies in America ,8/2/97,101,0,0
1652,Year of the Horse ,10/8/97,106,0,0
1653,Gattaca ,9/7/97,106,36000000,12532777
1654,FairyTale: A True Story ,1/1/97,99,0,14000000
1655,Phantoms ,1/23/98,91,0,5624282
1656,Swept from the Sea ,1/23/98,113,0,0
1657,Wonderland ,10/17/97,0,0,0
1658,Life Less Ordinary,10/24/97,103,12000000,0
1659,Hurricane Streets ,1/21/97,86,0,0
1660,Eve's Bayou ,9/7/97,109,0,0
1661,Switchback ,10/31/97,118,37000000,6482195
1662,Gang Related ,10/8/97,102,0,5790448
1663,Stripes ,6/25/81,106,10000000,85300000
1664,N_nette et Boni ,1/29/97,103,0,0
1665,Bean ,7/29/97,85,18000000,251212670
1666,Hugo Pool ,1/1/97,92,0,0
1667,Mad City ,11/7/97,114,50000000,10541523
1668,One Night Stand ,11/14/97,102,24000000,2642983
1669,Tango Lesson,11/28/97,100,0,0
1670,Welcome To Sarajevo ,5/9/97,103,0,0
1671,Deceiver ,8/31/97,106,0,0
1672,Rainmaker,11/18/97,135,40000000,45916769
1673,Boogie Nights ,9/11/97,155,15000000,43101594
1674,Witness ,2/8/85,113,12000000,68706993
1675,Incognito ,11/14/97,108,0,0
1676,Starship Troopers ,11/6/97,129,105000000,121214377
1677,Critical Care ,10/31/97,107,0,0
1678,Joy Luck Club,9/8/93,139,11000000,32861136
1679,Chairman of the Board ,3/13/98,95,0,0
1680,Sliding Doors ,4/23/98,99,6000000,58000000
1681,Mortal Kombat: Annihilation ,11/21/97,95,30000000,51376861
1682,Truman Show,6/4/98,103,60000000,264118201
1683,Wings of the Dove,11/7/97,102,0,0
1684,Mrs. Dalloway ,9/1/97,97,0,3309421
1685,I Love You,8/28/96,88,0,0
1686,Red Corner ,10/30/97,122,48000000,0
1687,Jackal,11/13/97,124,60000000,159330280
1688,Anastasia ,11/20/97,94,53000000,139804348
1689,Man Who Knew Too Little,11/14/97,97,20000000,13801755
1690,Alien: Resurrection ,11/12/97,109,70000000,162000000
1692,Alien Escape ,1/1/96,85,1000000,0
1693,Amistad ,12/3/97,155,36000000,74000000
1694,Apostle,10/9/97,134,5000000,0
1695,Artemisia ,9/10/97,98,0,0
1696,Bent ,11/26/97,105,0,0
1697,Big Bang Theory,9/9/95,98,0,0
1698,Boys,12/12/97,107,0,0
1699,Butcher Boy,7/13/97,110,0,0
1701,Deconstructing Harry ,8/26/97,96,0,0
1702,Flubber ,11/26/97,93,80000000,177977226
1703,For Richer or Poorer ,12/11/97,115,35000000,31611225
1704,Good Will Hunting ,12/5/97,126,10000000,225933435
1705,Guy ,12/17/97,91,0,0
1706,Harlem River Drive ,11/26/97,0,0,0
1707,Home Alone 3 ,12/12/97,102,32000000,79082515
1708,Ill Gotten Gains ,12/5/97,101,0,0
1709,Legal Deceit ,10/10/90,0,0,0
1710,Man of Her Dreams ,11/18/97,94,0,0
1711,Midnight in the Garden of Good and Evil ,11/21/97,155,35000000,25105255
1713,Mouse Hunt ,12/19/97,98,38000000,122417389
1714,Never Met Picasso ,1/1/96,0,0,0
1715,Office Killer ,1/1/97,82,0,0
1716,Other Voices,9/15/95,0,0,0
1717,Scream 2 ,12/9/97,120,24000000,172363301
1718,Stranger in the House ,1/1/97,94,0,0
1719,Sweet Hereafter,5/14/97,112,5000000,3263585
1720,Time Tracers ,10/10/90,0,0,0
1721,Titanic ,11/18/97,194,200000000,1845034188
1722,Tomorrow Never Dies ,12/11/97,119,110000000,333011068
1723,Twisted ,11/14/96,100,0,0
1724,Full Speed ,9/25/96,85,0,0
1725,Education of Little Tree,12/25/97,115,0,0
1726,Postman,12/25/97,177,80000000,17626234
1727,Horse Whisperer,5/14/98,170,60000000,186883563
1728,Winter Guest,12/27/97,108,0,0
1729,Jackie Brown ,12/24/97,154,12000000,39673162
1730,Kundun ,12/25/97,134,28000000,5684789
1731,Mr. Magoo ,12/25/97,84,30000000,0
1732,Big Lebowski,2/15/98,117,15000000,27739163
1733,Afterglow ,12/26/97,119,0,2465960
1734,My Life in Pink ,5/28/97,88,0,0
