,MovieId,Movie Title,Genre,year,runtime,revenue,budget
2056,2125,Ever After: A Cinderella Story ,"Drama,Romance",1998-07-31,121,65705772,26000000
2057,2126,Snake Eyes ,"Action,Crime,Mystery,Thriller",1998-08-07,98,103891409,73000000
2058,2127,First Love,,1998-08-07,94,40542,300000
2059,2128,Safe Men ,Comedy,1998-08-17,88,0,0
2060,2129,Saltmen of Tibet,,1997-04-25,108,0,0
2061,2130,Atlantic City ,"Crime,Drama,Romance",1980-09-02,104,12729678,7200000
2062,2131,Autumn Sonata ,Drama,1978-10-08,99,0,0
2063,2132,Who's Afraid of Virginia Woolf? ,Drama,1966-06-21,131,33736689,7500000
2064,2133,Adventures in Babysitting ,"Adventure,Comedy",1987-07-01,102,34368475,0
2065,2134,Weird Science ,Comedy,1985-02-08,94,38934048,0
2066,2135,Doctor Dolittle ,"Adventure,Musical",1967-12-19,152,9000000,18000000
2067,2136,Nutty Professor,,1963-06-04,107,0,0
2068,2137,Charlotte's Web ,"Animation,Children's",1973-03-01,94,0,0
2069,2138,Watership Down ,"Animation,Children's,Drama,Fantasy",1978-10-14,88,3713768,1000000
2070,2139,Secret of NIMH,,1982-06-17,82,14665733,7000000
2071,2140,Dark Crystal,,1982-12-17,93,40577001,15000000
2072,2141,American Tail,,1986-11-21,80,84542002,0
2073,2142,American Tail: Fievel Goes West,,1991-11-21,75,0,0
2074,2143,Legend ,"Adventure,Fantasy,Romance",1985-07-19,114,15502112,25000000
2075,2144,Sixteen Candles ,Comedy,1984-05-04,93,23686027,6500000
2076,2145,Pretty in Pink ,"Comedy,Drama,Romance",1986-02-28,96,40471663,0
2077,2146,St. Elmo's Fire ,"Drama,Romance",1985-06-28,110,37803872,0
2078,2147,Clan of the Cave Bear,,1986-01-17,98,0,15000000
2079,2148,House ,"Comedy,Horror",1986-02-28,93,0,3000000
2080,2149,House II: The Second Story ,"Comedy,Horror",1987-05-14,88,7800000,0
2081,2150,Gods Must Be Crazy,,1980-09-10,109,0,0
2082,2151,Gods Must Be Crazy II,,1989-07-01,98,0,0
2083,2152,Air Bud: Golden Receiver ,"Children's,Comedy",1998-08-14,90,10224116,0
2084,2153,Avengers,,1998-08-13,89,48522832,60000000
2085,2154,How Stella Got Her Groove Back ,"Drama,Romance",1998-08-14,124,37672350,20000000
2086,2155,Slums of Beverly Hills,,1998-08-14,91,0,5000000
2087,2156,Best Man,,1997-10-28,101,0,0
2088,2157,Chambermaid on the Titanic,,1997-10-10,100,0,0
2089,2158,Henry: Portrait of a Serial Killer,,1996-10-10,84,0,0
2090,2159,Henry: Portrait of a Serial Killer ,"Crime,Horror",1986-09-24,83,0,111000
2091,2160,Rosemary's Baby ,"Horror,Thriller",1968-06-12,136,33395426,3200000
2092,2161,NeverEnding Story,,1984-04-05,102,20158808,27000000
2093,2162,NeverEnding Story II: The Next Chapter,,1990-10-24,89,16283667,32000000
2094,2163,Attack of the Killer Tomatoes! ,"Comedy,Horror",1978-10-01,87,0,90000
2095,2164,Surf Nazis Must Die ,Drama,1987-07-03,83,0,0
2096,2165,Your Friends and Neighbors ,Drama,1998-02-04,100,4710749,5000000
2097,2166,Return to Paradise ,"Drama,Romance",1998-08-10,109,0,0
2098,2167,Blade ,"Action,Adventure,Horror",1998-08-21,120,131183530,45000000
2099,2168,Dance with Me ,"Drama,Romance",1998-08-21,126,15,0
2100,2169,Dead Man on Campus ,Comedy,1998-08-21,96,0,0
2101,2170,Wrongfully Accused ,"Action,Comedy",1998-08-21,87,0,0
2102,2171,Next Stop,,1998-08-21,96,0,0
2103,2172,Strike! ,,1998-08-21,97,0,0
2104,2173,Navigator: A Mediaeval Odyssey,,1988-09-16,90,0,0
2105,2174,Beetlejuice ,"Comedy,Fantasy",1988-02-29,92,73326666,15000000
2106,2175,D_j_ Vu ,"Drama,Romance",1998-04-22,117,0,0
2107,2176,Rope ,Thriller,1948-08-23,80,0,1500000
2108,2177,Family Plot ,"Comedy,Thriller",1976-04-09,121,7900000,2000000
2109,2178,Frenzy ,Thriller,1972-05-25,116,12600000,3500000
2110,2179,Topaz ,Thriller,1969-12-18,143,0,4000000
2111,2180,Torn Curtain ,Thriller,1966-07-13,128,13000000,3000000
2112,2181,Marnie ,Thriller,1964-07-22,130,7000000,2135161
2113,2182,Wrong Man,,1956-12-22,105,0,0
2114,2183,Man Who Knew Too Much,,1956-06-01,120,10250000,2500000
2115,2184,Trouble with Harry,,1955-10-03,99,0,1200000
2116,2185,I Confess ,Thriller,1953-03-22,95,0,0
2117,2186,Strangers on a Train ,"Film-Noir,Thriller",1951-06-19,101,0,1200000
2118,2187,Stage Fright ,"Mystery,Thriller",1950-02-23,110,0,0
2119,2188,54 ,Drama,1998-08-28,93,16757163,13000000
2120,2189,I Married A Strange Person ,Animation,1998-08-28,72,203,250
2121,2190,Why Do Fools Fall In Love? ,Drama,1998-08-28,116,12413650,0
2122,2191,Merry War,,1997-11-20,101,0,0
2123,2192,See the Sea ,Drama,1997-12-03,52,0,0
2124,2193,Willow ,"Action,Adventure,Fantasy",1988-05-01,126,57269863,35000000
2125,2194,Untouchables,,1987-06-02,119,76270454,25000000
2126,2195,Dirty Work ,Comedy,1998-06-12,82,0,0
2127,2196,Knock Off ,Action,1998-09-04,91,0,33000000
2128,2197,Firelight ,Drama,1997-09-14,103,0,0
2129,2198,Modulations ,Documentary,1998-09-18,75,0,0
2130,2199,Phoenix ,"Crime,Drama",1998-09-04,107,0,0
2131,2200,Under Capricorn ,Drama,1949-09-08,108,0,0
2132,2201,Paradine Case,,1947-12-31,125,0,0
2133,2202,Lifeboat ,"Drama,Thriller,War",1944-01-11,96,0,1590000
2134,2203,Shadow of a Doubt ,"Film-Noir,Thriller",1943-01-16,108,0,0
2135,2204,Saboteur ,Thriller,1942-04-24,108,0,0
2136,2205,Mr. & Mrs. Smith ,Comedy,1941-01-31,95,0,0
2137,2206,Suspicion ,"Mystery,Thriller",1941-11-14,99,4500000,1800000
2138,2207,Jamaica Inn ,Drama,1939-05-12,108,0,0
2139,2208,Lady Vanishes,,1938-07-27,97,0,0
2140,2209,Young and Innocent ,"Crime,Thriller",1937-11-01,83,0,0
2141,2210,Sabotage ,Thriller,1936-12-02,76,0,0
2142,2211,Secret Agent ,Thriller,1936-06-12,86,0,0
2143,2212,Man Who Knew Too Much,,1934-11-30,75,0,0
2144,2213,Waltzes from Vienna ,"Comedy,Musical",1934-01-31,81,0,0
2145,2214,Number Seventeen ,Thriller,1932-07-18,63,0,0
2146,2215,Rich and Strange ,"Comedy,Romance",1931-01-01,83,0,0
2147,2216,Skin Game,,1931-02-26,77,0,0
2148,2217,Elstree Calling ,"Comedy,Musical",1930-02-01,86,0,0
2149,2218,Juno and Paycock ,Drama,1930-06-27,85,0,0
2150,2219,Murder! ,"Mystery,Thriller",1930-07-31,104,0,0
2151,2220,Manxman,,1929-01-21,100,0,0
2152,2221,Blackmail ,Thriller,1929-06-30,84,0,0
2153,2222,Champagne ,Comedy,1928-08-20,93,0,0
2154,2223,Farmer's Wife,,,18,0,0
2155,2224,Downhill ,Drama,1927-10-24,106,0,0
2156,2225,Easy Virtue ,Drama,1928-03-05,79,0,0
2157,2226,Ring,,1927-10-01,116,0,0
2158,2227,Lodger,,1927-02-14,70,0,12000
2159,2228,Mountain Eagle,,0,,,
2160,2229,Pleasure Garden,,1925-11-03,75,0,0
2161,2230,Always Tell Your Wife ,Comedy,0,,,
2162,2231,Rounders ,"Crime,Drama",1998-09-11,121,22921898,12000000
2163,2232,Cube ,"Sci-Fi,Thriller",1997-09-09,90,501818,250000
2164,2233,Digging to China ,Drama,1997-07-07,98,33556,0
2165,2234,Let's Talk About Sex ,Drama,1998-09-11,82,0,0
2166,2235,One Man's Hero ,"Drama,War",1999-08-02,121,0,0
2167,2236,Simon Birch ,Drama,1998-09-11,114,18253415,20000000
2168,2237,Without Limits ,Drama,1998-09-11,117,777423,25000000
2169,2238,Seven Beauties ,"Comedy,Drama",1975-12-20,116,0,0
2170,2239,Swept Away ,"Comedy,Drama",1974-12-18,116,0,0
2171,2240,My Bodyguard ,Drama,1980-07-11,96,22482952,0
2172,2241,Class ,Comedy,1983-07-22,98,0,0
2173,2242,Grandview,,1984-08-03,97,0,0
2174,2243,Broadcast News ,"Comedy,Drama,Romance",1987-12-16,133,51249404,20000000
2175,2244,Allnighter,,1987-05-01,108,0,0
2176,2245,Working Girl ,"Comedy,Drama",1988-12-20,114,103173635,28000000
2177,2246,Stars and Bars ,Comedy,1988-03-18,94,0,0
2178,2247,Married to the Mob ,Comedy,1988-08-19,104,21486757,10000000
2179,2248,Say Anything... ,"Comedy,Drama,Romance",1989-04-14,100,20036737,0
2180,2249,My Blue Heaven ,Comedy,1990-08-17,97,0,0
2181,2250,Men Don't Leave ,Drama,1990-02-02,115,0,0
2182,2251,Cabinet of Dr. Ramirez,,1991-12-04,,0,0
2183,2252,Hero ,"Comedy,Drama",1992-10-02,117,0,42000000
2184,2253,Toys ,"Action,Comedy,Fantasy",1992-12-18,118,23278931,0
2185,2254,Choices ,Drama,1981-10-01,90,0,0
2186,2255,Young Doctors in Love ,Comedy,1982-07-16,96,30688860,0
2187,2256,Parasite ,"Horror,Sci-Fi",1982-03-12,85,7000000,800000
2188,2257,No Small Affair ,"Comedy,Romance",1984-11-09,102,0,0
2189,2258,Master Ninja I ,Action,0,,,
2190,2259,Blame It on Rio ,"Comedy,Romance",1984-02-17,100,0,0
2191,2260,Wisdom ,"Action,Crime",1986-12-31,109,0,0
2192,2261,One Crazy Summer ,Comedy,1986-08-08,89,0,0
2193,2262,About Last Night... ,"Comedy,Drama,Romance",1986-07-02,113,38702310,113
2194,2263,Seventh Sign,,1988-04-01,97,0,0
2195,2264,We're No Angels ,Drama,1989-12-15,106,0,20000000
2196,2265,Nothing But Trouble ,"Adventure,Comedy",1991-02-14,94,8479793,40000000
2197,2266,Butcher's Wife,,1991-10-25,107,0,0
2198,2267,Mortal Thoughts ,"Mystery,Thriller",1991-04-19,104,0,8000000
2199,2268,Few Good Men,,1992-12-11,138,243240178,40000000
2200,2269,Indecent Proposal ,Drama,1993-04-07,117,266614059,38000000
2201,2270,Century of Cinema,,0,,,
2202,2271,Permanent Midnight ,Drama,1998-09-12,88,0,0
2203,2272,One True Thing ,Drama,1998-09-18,127,0,0
2204,2273,Rush Hour ,"Action,Thriller",1998-09-18,98,244386864,33000000
2205,2274,Lilian's Story ,Drama,1996-05-09,94,0,0
2206,2275,Six-String Samurai ,"Action,Adventure,Sci-Fi",1998-09-18,91,124494,2000000
2207,2276,Soldier's Daughter Never Cries,,1998-09-18,127,1782005,0
2208,2277,Somewhere in the City ,Drama,1998-06-11,94,0,0
2209,2278,Ronin ,"Action,Crime,Thriller",1998-09-12,122,41610884,55000000
2210,2279,Urban Legend ,"Horror,Thriller",1998-09-25,99,72527595,14000000
2211,2280,Clay Pigeons ,Crime,1998-09-25,104,0,0
2212,2281,Monument Ave. ,Crime,1998-09-25,93,0,0
2213,2282,Pecker ,"Comedy,Drama",1998-09-16,87,0,0
2214,2283,Sheltering Sky,,1990-10-24,138,2075084,25000000
2215,2284,Bandit Queen ,Drama,1994-09-09,119,0,0
2216,2285,If.... ,Drama,1968-12-19,111,500000,0
2217,2286,Fiendish Plot of Dr. Fu Manchu,,1980-08-08,108,0,0
2218,2287,Them! ,"Sci-Fi,Thriller,War",1954-06-16,94,0,23000000
2219,2288,Thing,,1982-06-25,109,13782838,10000000
2220,2289,Player,,1992-04-03,124,21706101,8000000
2221,2290,Stardust Memories ,"Comedy,Drama",1980-09-26,91,10389003,10000000
2222,2291,Edward Scissorhands ,"Drama,Romance",1990-12-05,105,53000000,20000000
2223,2292,Overnight Delivery ,Romance,1998-04-07,87,0,12000000
2224,2293,Shadrach ,Drama,1998-09-22,89,0,0
2225,2294,Antz ,"Animation,Children's",1998-10-02,83,171757863,60000000
2226,2295,Impostors,,1998-05-18,101,2197921,0
2227,2296,Night at the Roxbury,,1998-10-01,81,30331165,17000000
2228,2297,What Dreams May Come ,"Drama,Romance",1998-10-02,113,71485043,85000000
2229,2298,Strangeland ,Thriller,1998-10-02,86,631221,1100000
2230,2299,Battle of the Sexes,,1960-02-25,84,0,0
2231,2300,Producers,,1967-11-22,88,0,947000
2232,2301,History of the World: Part I ,Comedy,1981-06-12,92,31672907,11000000
2233,2302,My Cousin Vinny ,Comedy,1992-03-13,120,64088552,11000000
2234,2303,Nashville ,"Drama,Musical",1975-06-11,159,0,2200000
2235,2304,Love Is the Devil ,Drama,1998-09-16,90,0,0
2236,2305,Slam ,Drama,1998-10-07,100,0,1
2237,2306,Holy Man ,Comedy,1998-10-08,114,0,60000000
2238,2307,One Tough Cop ,"Action,Drama",1998-10-09,90,0,0
2239,2308,Detroit 9000 ,"Action,Crime",1973-08-01,106,0,0
2240,2309,Inheritors,,1998-06-19,95,0,0
2241,2310,Mighty,,1998-10-23,100,0,0
2242,2311,2010 ,"Mystery,Sci-Fi",1984-12-06,116,40400657,28000000
2243,2312,Children of a Lesser God ,Drama,1986-09-13,119,31853080,0
2244,2313,Elephant Man,,1980-10-03,124,26010864,5000000
2245,2314,Beloved ,Drama,1998-10-16,172,0,0
2246,2315,Bride of Chucky ,"Horror,Thriller",1998-10-16,89,50671850,25000000
2247,2316,Practical Magic ,"Drama,Romance",1998-10-16,104,46683377,75000000
2248,2317,Alarmist,,1998-10-23,92,0,0
2249,2318,Happiness ,Comedy,1998-10-16,139,2807390,3000000
2250,2319,Reach the Rock ,Comedy,1998-10-16,100,0,0
2251,2320,Apt Pupil ,"Drama,Thriller",1998-10-23,107,0,14000000
2252,2321,Pleasantville ,Comedy,1998-09-17,124,0,0
2253,2322,Soldier ,"Action,Adventure,Sci-Fi,Thriller,War",1998-10-23,99,14567883,75000000
2254,2323,Cruise,,1998-10-23,76,0,0
2255,2324,Life Is Beautiful ,"Comedy,Drama",1997-12-20,116,229400000,20000000
2256,2325,Orgazmo ,Comedy,1997-09-06,94,0,1000000
2257,2326,Shattered Image ,"Drama,Thriller",1998-12-04,103,0,0
2258,2327,Tales from the Darkside: The Movie ,Horror,1990-05-03,93,16,3
2259,2328,Vampires ,Horror,1998-10-30,108,0,20000000
2260,2329,American History X ,Drama,1998-10-30,119,23875127,20000000
2261,2330,Hands on a Hard Body ,Documentary,1997-06-01,98,0,0
2262,2331,Living Out Loud ,"Comedy,Romance",1998-10-30,100,12902790,12000000
2263,2332,Belly ,"Crime,Drama",1998-11-04,96,0,0
2264,2333,Gods and Monsters ,Drama,1998-01-21,105,6451628,10000000
2265,2334,Siege,,1998-11-05,116,116672912,70000000
2266,2335,Waterboy,,1998-11-06,90,185991646,23000000
2267,2336,Elizabeth ,Drama,1998-09-13,124,82150642,30000000
2268,2337,Velvet Goldmine ,Drama,1998-10-26,119,1053788,0
2269,2338,I Still Know What You Did Last Summer ,"Horror,Mystery,Thriller",1998-11-13,100,40002112,65000000
2270,2339,I'll Be Home For Christmas ,"Comedy,Romance",1998-11-12,86,0,30000000
2271,2340,Meet Joe Black ,Romance,1998-11-12,178,142940100,90000000
2272,2341,Dancing at Lughnasa ,Drama,1998-09-04,96,0,0
2273,2342,Hard Core Logo ,Comedy,1996-10-25,92,0,0
2274,2343,Naked Man,,1998-08-02,98,0,0
2275,2344,Runaway Train ,"Action,Adventure,Drama,Thriller",1985-11-15,111,7936012,9000000
2276,2345,Desert Bloom ,Drama,1986-01-22,105,0,0
2277,2346,Stepford Wives,,1975-02-12,117,0,0
2278,2347,Pope of Greenwich Village,,1984-06-22,121,0,0
2279,2348,Sid and Nancy ,Drama,1986-11-07,112,2826523,4000000
2280,2349,Mona Lisa ,"Comedy,Thriller",1986-06-13,104,0,0
2281,2350,Heart Condition ,Comedy,1990-02-02,100,4100000,0
2282,2351,Nights of Cabiria ,Drama,1957-10-03,110,752045,0
2283,2352,Big Chill,,1983-09-09,105,0,0
2284,2353,Enemy of the State ,"Action,Thriller",1998-11-20,132,250649836,90000000
2285,2354,Rugrats Movie,,1998-11-20,79,100491683,0
2286,2355,Bug's Life,,1998-11-25,95,363398565,120000000
2287,2356,Celebrity ,Comedy,1998-09-07,113,0,0
2288,2357,Central Station ,Drama,1998-01-16,113,5596708,2900000
2289,2358,Savior ,Drama,1998-11-20,99,0,10000000
2290,2359,Waking Ned Devine ,Comedy,1998-09-15,91,0,0
2291,2360,Celebration,,1998-05-20,105,0,1300000
2292,2361,Pink Flamingos ,Comedy,1972-03-12,93,6000000,12000
2293,2362,Glen or Glenda ,Drama,1953-01-01,65,0,0
2294,2363,Godzilla ,"Action,Sci-Fi",1954-11-03,96,0,1000000
2295,2364,Godzilla ,"Action,Sci-Fi",1985-08-23,87,4100000,2000000
2296,2365,King Kong vs. Godzilla ,"Action,Sci-Fi",1962-08-11,98,0,0
2297,2366,King Kong ,"Action,Adventure,Horror",1933-04-07,100,10000000,670000
2298,2367,King Kong ,"Action,Adventure,Horror",1976-09-08,134,52614445,24000000
2299,2368,King Kong Lives ,"Action,Adventure,Horror",1986-11-21,105,4711220,10000000
2300,2369,Desperately Seeking Susan ,"Comedy,Romance",1985-03-29,104,27400000,5000000
2301,2370,Emerald Forest,,1985-06-26,114,24467000,0
2302,2371,Fletch ,Comedy,1985-05-31,98,0,0
2303,2372,Fletch Lives ,Comedy,1989-03-17,95,35150960,8045760
2304,2373,Red Sonja ,"Action,Adventure",1985-04-09,89,6948633,17900000
2305,2374,Gung Ho ,"Comedy,Drama",1986-03-13,111,36611610,0
2306,2375,Money Pit,,1986-03-15,91,54999651,10000000
2307,2376,View to a Kill,,1985-05-24,131,152427960,30000000
2308,2377,Lifeforce ,"Horror,Sci-Fi",1985-06-20,116,0,25000000
2309,2378,Police Academy ,Comedy,1984-03-22,96,81198894,4500000
2310,2379,Police Academy 2: Their First Assignment ,Comedy,1985-03-28,87,55600000,0
2311,2380,Police Academy 3: Back in Training ,Comedy,1986-03-20,83,43579163,0
2312,2381,Police Academy 4: Citizens on Patrol ,Comedy,1987-04-02,88,28061343,0
2313,2382,Police Academy 5: Assignment: Miami Beach ,Comedy,1988-03-17,90,19510371,0
2314,2383,Police Academy 6: City Under Siege ,Comedy,1989-03-09,84,11567217,0
2315,2384,Babe: Pig in the City ,"Children's,Comedy",1998-11-25,92,69131860,90000000
2316,2385,Home Fries ,"Comedy,Romance",1998-11-25,93,10443316,15000000
2317,2386,Jerry Springer: Ringmaster ,Drama,1998-11-25,90,9247881,3500000
2318,2387,Very Bad Things ,"Comedy,Crime",1998-09-11,100,9898412,30000000
2319,2388,Steam: The Turkish Bath ,"Drama,Romance",1997-10-24,94,0,0
2320,2389,Psycho ,"Crime,Horror,Thriller",1998-12-04,105,37141130,60000000
2321,2390,Little Voice ,Comedy,1998-11-05,97,0,0
2322,2391,Simple Plan,,1998-12-11,121,0,0
2323,2392,Jack Frost ,"Comedy,Drama",1998-12-10,101,0,27000000
2324,2393,Star Trek: Insurrection ,"Action,Sci-Fi",1998-12-10,103,118000000,70000000
2325,2394,Prince of Egypt,,1998-12-15,99,218613188,70000000
2326,2395,Rushmore ,Comedy,1998-09-17,93,0,0
2327,2396,Shakespeare in Love ,"Comedy,Romance",1998-12-11,122,289317794,25000000
2328,2397,Mass Appeal ,Drama,1984-12-14,99,0,0
2329,2398,Miracle on 34th Street ,Drama,1947-05-02,96,0,0
2330,2399,Santa Claus: The Movie ,"Adventure,Children's,Fantasy",1985-10-29,108,23717291,50000000
2331,2400,Prancer ,"Children's,Drama",1989-11-17,103,0,0
2332,2401,Pale Rider ,Western,1985-06-28,115,41410568,0
2333,2402,Rambo: First Blood Part II ,"Action,War",1985-05-21,96,300400432,44000000
2334,2403,First Blood ,Action,1982-10-22,93,125212904,15000000
2335,2404,Rambo III ,"Action,War",1988-05-24,102,189015611,63000000
2336,2405,Jewel of the Nile,,1985-12-04,106,96773200,25000000
2337,2406,Romancing the Stone ,"Action,Adventure,Comedy,Romance",1984-03-30,106,86572238,10000000
2338,2407,Cocoon ,"Comedy,Sci-Fi",1985-06-21,117,85313124,0
2339,2408,Cocoon: The Return ,"Comedy,Sci-Fi",1988-09-13,116,25024919,17500000
2340,2409,Rocky II ,"Action,Drama",1979-06-15,119,200182160,7000000
2341,2410,Rocky III ,"Action,Drama",1982-05-28,99,124000000,17000000
2342,2411,Rocky IV ,"Action,Drama",1985-11-21,91,300473716,31000000
2343,2412,Rocky V ,"Action,Drama",1990-10-18,104,119946358,42000000
2344,2413,Clue ,"Comedy,Mystery",1985-12-13,94,14643997,15000000
2345,2414,Young Sherlock Holmes ,"Action,Adventure,Mystery",1985-12-04,109,0,18000000
2346,2415,Violets Are Blue... ,"Drama,Romance",1986-04-04,88,0,0
2347,2416,Back to School ,Comedy,1986-06-13,96,91258000,0
2348,2417,Heartburn ,"Comedy,Drama",1986-07-25,108,0,0
2349,2418,Nothing in Common ,Comedy,1986-07-29,118,0,0
2350,2419,Extremities ,"Drama,Thriller",1986-08-22,89,13418091,0
2351,2420,Karate Kid,,1984-06-22,126,90815558,8000000
2352,2421,Karate Kid,,1986-06-18,113,115103979,113
2353,2422,Karate Kid III,,1989-06-29,112,38956288,0
2354,2423,Christmas Vacation ,Comedy,1989-12-01,97,71320000,27000000
2355,2424,You've Got Mail ,"Comedy,Romance",1998-12-17,119,250821495,65000000
2356,2425,General,,1998-05-01,124,1214198,0
2357,2426,Theory of Flight,,1999-01-22,101,0,0
2358,2427,Thin Red Line,,1998-12-25,170,98126565,52000000
2359,2428,Faculty,,1998-12-25,104,40283321,15000000
2360,2429,Mighty Joe Young ,"Adventure,Children's,Drama",1998-12-25,114,0,90000000
2361,2430,Mighty Joe Young ,"Adventure,Children's,Drama",1949-07-27,94,0,94
2362,2431,Patch Adams ,"Comedy,Drama",1998-12-25,115,202292902,50000000
2363,2432,Stepmom ,Drama,1998-12-25,124,0,0
2364,2433,Civil Action,,1998-03-05,115,56702901,70000000
2365,2434,Down in the Delta ,Drama,1998-12-25,112,0,0
2366,2435,Hurlyburly ,Drama,1998-12-25,122,0,0
2367,2436,Tea with Mussolini ,Comedy,1999-03-25,117,21001563,12000000
2368,2437,Wilde ,Drama,1997-09-01,118,0,0
2369,2438,Outside Ozona ,"Drama,Thriller",1998-12-18,100,0,0
2370,2439,Affliction ,Drama,1997-08-28,114,6330054,6000000
2371,2440,Another Day in Paradise ,Drama,1998-12-30,101,0,0
2372,2441,Hi-Lo Country,,1998-12-30,114,0,0
2373,2442,Hilary and Jackie ,Drama,1998-12-30,121,0,0
2374,2443,Playing by Heart ,"Drama,Romance",1998-12-30,121,3970078,20000000
2375,2444,24 7: Twenty Four Seven ,"Comedy,Drama",1997-08-31,96,0,0
2376,2445,At First Sight ,Drama,1999-01-15,128,0,0
2377,2446,In Dreams ,Thriller,1999-01-15,100,0,0
2378,2447,Varsity Blues ,"Comedy,Drama",1999-01-15,106,0,0
2379,2448,Virus ,"Horror,Sci-Fi",1999-01-14,99,14010690,75000000
2380,2449,Garbage Pail Kids Movie,,1987-08-22,100,0,0
2381,2450,Howard the Duck ,"Adventure,Children's,Sci-Fi",1986-08-01,110,37962774,37000000
2382,2451,Gate,,1987-04-21,85,0,2500000
2383,2452,Gate II: Trespassers,,1990-05-24,93,0,0
2384,2453,Boy Who Could Fly,,1986-08-15,114,7177431,0
2385,2454,Fly,,1958-07-16,94,3000000,700000
2386,2455,Fly,,1986-08-15,96,60629159,15000000
2387,2456,Fly II,,1989-02-10,105,38903179,0
2388,2457,Running Scared ,"Action,Comedy",1986-06-27,107,0,0
2389,2458,Armed and Dangerous ,"Comedy,Crime",1986-08-15,88,15945534,12000000
2390,2459,Texas Chainsaw Massacre,,1974-10-01,83,30859000,85000
2391,2460,Texas Chainsaw Massacre 2,,1986-08-22,101,8025872,4700000
2392,2461,Leatherface: Texas Chainsaw Massacre III ,Horror,1990-01-12,81,5765562,0
2393,2462,Return of the Texas Chainsaw Massacre,,1994-01-01,95,185898,600000
2394,2463,Ruthless People ,Comedy,1986-06-26,93,71624879,0
2395,2464,Trick or Treat ,Horror,1986-10-24,98,6797218,0
2396,2465,Deadly Friend ,Horror,1986-10-10,91,8988731,0
2397,2466,Belizaire the Cajun ,Drama,1986-06-13,103,1,0
2398,2467,Name of the Rose,,1986-09-24,130,77200000,20000000
2399,2468,Jumpin' Jack Flash ,"Action,Comedy,Romance,Thriller",1986-10-09,100,0,0
2400,2469,Peggy Sue Got Married ,"Comedy,Romance",1986-10-05,103,41382841,18000000
2401,2470,Crocodile Dundee ,"Adventure,Comedy",1986-09-26,97,328203506,5000000
2402,2471,Crocodile Dundee II ,"Adventure,Comedy",1988-05-19,110,239606210,0
2403,2472,Tough Guys ,Comedy,1986-10-03,104,0,0
2404,2473,Soul Man ,Comedy,1986-10-24,104,0,0
2405,2474,Color of Money,,1986-10-07,119,52293982,13800000
2406,2475,52 Pick-Up ,"Action,Mystery,Thriller",1986-11-07,110,5186646,0
2407,2476,Heartbreak Ridge ,"Action,War",1986-12-15,130,42724017,15000000
2408,2477,Firewalker ,Adventure,1986-11-21,104,11949484,0
2409,2478,Three Amigos! ,"Comedy,Western",1986-12-12,102,0,25000000
2410,2479,Gloria ,"Drama,Thriller",1999-01-22,108,0,30000000
2411,2480,Dry Cleaning ,Drama,1997-09-24,97,0,0
2412,2481,My Name Is Joe ,"Drama,Romance",1998-05-15,105,0,0
2413,2482,Still Crazy ,"Comedy,Romance",1998-10-30,92,0,0
2414,2483,Day of the Beast,,1995-09-15,103,4367497,0
2415,2484,Tinseltown ,Comedy,1997-01-01,0,0,0
2416,2485,She's All That ,"Comedy,Romance",1999-01-29,95,103166989,10000000
2417,2486,24-hour Woman ,Drama,1999-01-29,93,0,0
2418,2487,Blood,,1998-10-16,87,13674,7300
2419,2488,Peeping Tom ,"Drama,Horror,Thriller",1960-04-06,101,0,0
2420,2489,Spanish Fly ,Drama,1998-09-10,0,0,0
2421,2490,Payback ,"Action,Thriller",1999-02-04,100,161626121,90000000
2422,2491,Simply Irresistible ,"Comedy,Romance",1999-02-05,95,4398989,6000000
2423,2492,20 Dates ,Comedy,1999-02-26,87,0,0
2424,2493,Harmonists,,1997-12-25,126,0,0
2425,2494,Last Days,,1998-10-23,87,0,0
2426,2495,Fantastic Planet,,1973-05-01,72,0,0
2427,2496,Blast from the Past ,"Comedy,Romance",1999-02-12,112,40263020,35000000
2428,2497,Message in a Bottle ,Romance,1999-02-22,131,118880016,80000000
2429,2498,My Favorite Martian ,"Comedy,Sci-Fi",1999-02-11,94,36850101,65000000
2430,2499,God Said 'Ha!' ,Comedy,1998-05-14,85,0,0
2431,2500,Jawbreaker ,Comedy,1999-01-30,87,3076820,3000000
2432,2501,October Sky ,Drama,1999-02-19,108,0,0
2433,2502,Office Space ,"Comedy,Romance",1999-02-19,89,12827813,10000000
2434,2503,Apple,,1998-01-01,86,0,0
2435,2504,200 Cigarettes ,"Comedy,Drama",1999-02-26,101,6852450,6000000
2436,2505,8MM ,Thriller,1999-02-25,123,96618699,40000000
2437,2506,Other Sister,,1999-02-26,130,0,35000000
2438,2507,Breakfast of Champions ,Comedy,1999-02-13,110,0,12000000
2439,2508,Breaks,,1999-02-26,86,0,0
2440,2509,Eight Days a Week ,Comedy,1997-01-17,92,9090,0
2441,2510,Just the Ticket ,"Comedy,Romance",1999-02-26,115,0,12000000
2442,2511,Long Goodbye,,1973-03-07,113,0,0
2443,2512,Ballad of Narayama,,1983-04-09,130,0,0
2444,2513,Pet Sematary ,Horror,1989-04-21,103,57469467,11500000
2445,2514,Pet Sematary II ,Horror,1992-08-28,100,17092453,8000000
2446,2515,Children of the Corn II: The Final Sacrifice ,Horror,1993-01-29,92,6980986,900000
2447,2516,Children of the Corn III ,Horror,1995-09-12,92,0,0
